"Start (UTC)","V_avg (km/s)","Duration (s)","Peak (abs mag)","Stations","LonBeg","LatBeg","Ht_beg (km)","LonEnd","LatEnd","Ht_end (km)","Shower","Radiant RA","Radiant DEC"
" 2023-08-13 05:47:57.062903","  61.82338","     0.52","  -0.56"," USL00D,USL00P","  -111.105110","    34.975299"," 113.1459","  -111.268861","    34.753276"," 102.6406","Perseids","  48.59915"," +58.33417"
" 2023-08-13 05:48:14.636978","  58.02461","     0.29","  +0.44"," USL00B,USL00P","  -111.732310","    33.796278"," 109.9797","  -111.818017","    33.672694"," 104.4055","Perseids","  48.73694"," +59.29031"
" 2023-08-13 05:48:29.586485","  26.06367","     1.20","  -1.21"," USL00P,USL00Y","  -109.811311","    33.619597","  85.0922","  -109.939598","    33.794128","  67.1388","..."," 323.79688"," -15.23424"
" 2023-08-13 05:48:45.987563","  59.10269","     0.49","  -1.34"," CA001F,CA002N","  -115.685513","    51.877158"," 109.4728","  -115.882982","    51.718483","  95.6006","...","  44.99154"," +55.58005"
" 2023-08-13 05:49:12.850181","  60.24205","     0.32","  -1.33"," CA0011,CA002F","   -81.045445","    42.887394"," 109.8958","   -81.162725","    42.795886","  96.9232","Perseids","  43.48338"," +58.54454"
" 2023-08-13 05:49:19.549239","  59.21500","     0.33","  +1.56"," US000S,US001E","  -116.523135","    33.232795"," 110.8195","  -116.626760","    33.089846"," 104.8243","Perseids","  44.31887"," +57.61893"
" 2023-08-13 05:49:20.895118","  60.46408","     0.34","  +0.56"," US0001,US0008,US000A,US000C","  -106.207082","    35.529804"," 112.4891","  -106.321747","    35.392336"," 104.7612","Perseids","  47.59667"," +57.31776"
" 2023-08-13 05:49:22.850489","  60.08789","     0.56","  -0.30"," US0001,US0003,US0008,US000A,US000J,US000K,US000R","  -107.077714","    35.535172"," 111.9691","  -107.266560","    35.306893","  98.9975","Perseids","  46.34663"," +57.64742"
" 2023-08-13 05:49:39.888457","  59.91109","     0.40","  -0.48"," USL00J,USL00P,USL012","  -110.149095","    33.054951"," 112.7216","  -110.281166","    32.885506"," 105.2750","Perseids","  47.78935"," +56.45103"
" 2023-08-13 05:49:55.302173","  69.93401","     0.77","  -1.68"," US0009,US000G","  -108.711198","    33.019770"," 114.7104","  -109.224655","    32.877926"," 100.0413","...","  25.86867"," +23.35824"
" 2023-08-13 05:51:09.969602","  60.38027","     0.37","  -0.90"," US0009,US000G,US000H","  -107.011760","    33.479602"," 112.0378","  -107.137822","    33.320964"," 104.1874","Perseids","  48.39738"," +57.14009"
" 2023-08-13 05:52:04.768218","  60.09789","     0.85","  -1.77"," US000E,US000H,US0030","  -106.275959","    33.997437"," 111.8722","  -106.523412","    33.679078","  94.7032","Perseids","  47.69270"," +58.55374"
" 2023-08-13 05:52:46.157936","  53.15582","     0.37","  -0.52"," US0008,US000A,US000C,US000E,US0030","  -105.085803","    35.573471"," 109.2873","  -105.189577","    35.439324"," 101.8347","Perseids","  51.43826"," +58.96700"
" 2023-08-13 05:53:15.061903","  58.21534","     0.32","  +0.84"," US0003,US000J","  -107.987977","    34.493734"," 110.1162","  -108.088557","    34.363784"," 102.8425","Perseids","  46.19288"," +59.05628"
" 2023-08-13 05:53:35.227193","  56.00661","     0.40","  -0.92"," USL00P,USL012","  -111.047551","    34.710348"," 106.2471","  -111.170939","    34.577108","  92.4431","...","  15.37696"," +59.76249"
" 2023-08-13 05:53:42.734052","  62.16905","     1.42","  -2.90"," US0003,US000G,US000J,US000R,USL00J","  -107.566763","    34.711563"," 115.9061","  -108.094197","    34.157993","  90.6688","...","  49.03905"," +51.81834"
" 2023-08-13 05:53:44.034628","  54.79698","     0.36","  +0.93"," USL00B,USL00J,USL00P","  -111.397039","    34.156318"," 106.6477","  -111.485728","    34.067707","  98.3877","...","  20.55174"," +56.98608"
" 2023-08-13 05:54:30.876740","  59.65384","     0.80","  -1.61"," CA001F,CA002N","  -116.016903","    51.677894"," 113.3457","  -116.335728","    51.399411","  88.8550","Perseids","  47.01903"," +57.58867"
" 2023-08-13 05:54:39.367058","  60.94784","     0.63","  -2.28"," CA001F,CA002N","  -115.921228","    52.095234"," 115.5459","  -116.181793","    51.863130","  94.2248","Perseids","  46.98416"," +58.88831"
" 2023-08-13 05:54:42.202287","  58.42653","     0.44","  -0.17"," CA002F,CAWE07","   -79.751015","    43.651553"," 112.2926","   -79.912651","    43.520839","  95.2772","Perseids","  51.36854"," +59.10351"
" 2023-08-13 05:54:59.962883","  59.28637","     0.61","  -1.34"," CA001F,CA002N","  -115.540100","    51.625772"," 111.8761","  -115.782663","    51.407846","  92.1845","Perseids","  47.31620"," +58.71644"
" 2023-08-13 05:55:40.531804","  58.49788","     0.53","  -1.59"," US002M,US002N","   -89.940057","    39.309310"," 110.0005","   -90.122666","    39.127668","  93.1538","Perseids","  50.48150"," +58.87895"
" 2023-08-13 05:55:42.416243","  60.80746","     1.07","  -1.86"," US000S,US001R,USL00L,USL00N","  -114.797234","    33.305589"," 114.2937","  -115.104464","    32.896680","  96.8785","Perseids","  46.24414"," +57.00200"
" 2023-08-13 05:56:16.609822","  59.49759","     0.38","  -0.11"," CA000P,CA002F","   -79.121782","    44.423243"," 111.2079","   -79.276482","    44.317104","  96.1473","Perseids","  50.71610"," +56.27898"
" 2023-08-13 05:56:24.764354","  59.73891","     0.73","  -2.18"," US0003,USL00J","  -110.290110","    35.099886"," 110.3154","  -110.518700","    34.818600","  95.1424","Perseids","  46.05165"," +57.49845"
" 2023-08-13 05:56:39.401450","  59.87687","     0.38","  -0.68"," US000C,US000E,US000H,US0030","  -106.301853","    33.802226"," 109.0059","  -106.406975","    33.667738"," 101.7651","Perseids","  48.70103"," +58.38728"
" 2023-08-13 05:56:51.512066","  17.12199","     1.08","  +2.12"," USL00J,USL00P","  -111.654820","    34.305848","  86.3249","  -111.654446","    34.436013","  74.5567","..."," 296.96626"," -24.00371"
" 2023-08-13 05:57:40.582209","  58.95117","     0.29","  +0.02"," CA000P,CA002F","   -79.482572","    44.320095"," 111.1326","   -79.568847","    44.254259"," 101.1489","Perseids","  45.90049"," +59.48448"
" 2023-08-13 05:57:44.544730","  60.33517","     0.48","  -1.17"," US0003,US0008,US000J,US000K","  -106.886261","    36.385439"," 109.5145","  -107.041201","    36.209042","  98.9613","Perseids","  47.61520"," +56.78786"
" 2023-08-13 05:58:06.433527","  57.78829","     0.24","  -0.39"," US002M,US002N","   -90.438959","    38.877453"," 111.6920","   -90.522722","    38.802147"," 103.0331","...","  40.03987"," +58.07523"
" 2023-08-13 05:58:13.558212","  59.64608","     0.48","  -0.23"," US0001,US0002,US0003,US000A,US000C,US000H,US000J,US000K","  -106.717568","    35.160454"," 111.1204","  -106.876479","    34.967289"," 100.0071","Perseids","  48.03026"," +57.89403"
" 2023-08-13 05:58:18.031412","  44.31620","     0.30","  +0.50"," CA000P,CA002F","   -79.197380","    44.277012"," 102.8238","   -79.222606","    44.267467","  89.4992","..."," 344.18168"," +48.13785"
" 2023-08-13 05:59:27.728560","  32.29267","     0.32","  +1.76"," US0003,US000H","  -107.574811","    34.236582","  98.6802","  -107.612207","    34.267663","  90.6746","..."," 325.46183","  +9.04901"
" 2023-08-13 06:00:13.378966","  58.02617","     0.21","  +0.40"," US000G,US000H","  -106.980040","    33.978389"," 108.5359","  -107.043471","    33.896431"," 103.8793","Perseids","  47.63187"," +59.19262"
" 2023-08-13 06:01:23.298361","  60.97755","     0.48","  -0.78"," US0001,US0008,US000H","  -105.919811","    35.882080"," 111.3974","  -106.083887","    35.688349","  99.0607","Perseids","  46.80824"," +58.35864"
" 2023-08-13 06:01:23.407554","  60.54404","     0.20","  +0.24"," US000C,US000H,US0030","  -106.257248","    34.051149"," 111.5916","  -106.327207","    33.972470"," 106.6413","Perseids","  43.65413"," +56.72583"
" 2023-08-13 06:01:28.602416","  13.15342","     0.24","  +1.31"," US000A,US000E,US0030","  -106.327507","    34.612638","  79.3832","  -106.302614","    34.608423","  77.1500","..."," 235.34026"," +24.92472"
" 2023-08-13 06:01:54.499278","  56.95807","     0.28","  -0.21"," US000C,US000E,US000H,US0030","  -105.990980","    34.168849"," 109.7225","  -106.077477","    34.057009"," 103.2005","Perseids","  48.46059"," +59.46270"
" 2023-08-13 06:01:55.856060","  59.03970","     0.47","  -0.73"," US0001,US0003,US0008,US000A,US000H,US000J,US000K","  -106.679419","    35.360922"," 110.4153","  -106.825590","    35.184438","  99.7905","Perseids","  47.72560"," +58.24199"
" 2023-08-13 06:01:58.946689","  60.46177","     0.28","  +0.19"," US0003,US000H","  -107.492108","    34.822065"," 109.2654","  -107.574234","    34.724179"," 103.6469","Perseids","  47.57612"," +57.35793"
" 2023-08-13 06:02:07.706771","  59.25556","     0.24","  -0.49"," US000A,US000C,US0030","  -105.248847","    35.035076"," 109.2088","  -105.329852","    34.940484"," 103.3147","Perseids","  47.02899"," +57.76500"
" 2023-08-13 06:02:23.219139","  44.25471","     0.32","  +0.10"," US0002,US0003,US000C,US000H,US000J,US000K","  -107.060782","    34.565434"," 103.6911","  -107.149121","    34.589849","  91.5512","..."," 340.14826"," +17.70481"
" 2023-08-13 06:02:27.981535","  56.84420","     0.20","  +0.97"," US000A,US000C,US0030","  -105.750459","    35.146458"," 108.0034","  -105.813313","    35.069552"," 103.6966","Perseids","  51.10447"," +57.80683"
" 2023-08-13 06:02:43.990299","  60.36409","     0.38","  -0.88"," USL00B,USL011,USL012","  -112.027598","    32.508925"," 110.0238","  -112.149640","    32.344120"," 102.6690","Perseids","  48.71255"," +57.86111"
" 2023-08-13 06:02:45.242194","  59.10411","     0.28","  -0.05"," CA000P,CA002F,CAWE07","   -79.347117","    44.227341"," 110.0755","   -79.450576","    44.218114","  95.7020","...","  13.65977"," +40.13517"
" 2023-08-13 06:03:13.563987","  70.36571","     0.93","  -1.12"," US0001,US0008,US000A,US000C,US000H,US000K,US0030","  -105.789646","    34.989845"," 115.4283","  -106.412433","    34.896951"," 103.3601","...","  32.45644"," +14.61391"
" 2023-08-13 06:03:31.913958","  60.93002","     0.32","  +0.18"," USL00B,USL00N","  -112.267371","    33.295214"," 109.8042","  -112.374816","    33.159385"," 103.0494","Perseids","  45.82250"," +57.32282"
" 2023-08-13 06:03:39.681931","  58.01469","     0.32","  -1.38"," CA001X,CA0020","   -72.492227","    45.690320"," 108.4873","   -72.590457","    45.626318","  96.7801","Perseids","  48.69177"," +58.22482"
" 2023-08-13 06:03:48.276613","  61.88338","     0.48","  -2.23"," US0003,US0008,US000J,US000K","  -106.880894","    35.999126"," 113.4822","  -107.128232","    35.898341","  97.8681","...","  20.78464"," +37.95534"
" 2023-08-13 06:04:04.533616","  60.10905","     1.26","  -3.66"," US003L,USN003,USN005","   -86.580101","    35.134800"," 117.3837","   -86.983585","    34.728218","  79.1217","Perseids","  48.27644"," +57.65315"
" 2023-08-13 06:04:12.056770","  59.20933","     0.61","  -1.14"," CA000P,CA002F","   -79.236676","    44.783032"," 113.3417","   -79.434419","    44.643491","  91.2833","Perseids","  47.18868"," +58.25382"
" 2023-08-13 06:04:25.132539","  58.68063","     0.72","  -2.48"," US003L,USN003","   -86.314059","    35.436475"," 110.5697","   -86.537884","    35.206358","  88.3541","Perseids","  47.90240"," +58.51646"
" 2023-08-13 06:04:31.844311","  46.93756","     0.32","  -0.27"," USL00B,USL00K,USL00L,USL00N","  -113.182960","    34.393538","  95.9801","  -113.214726","    34.281333","  87.4052","GCE","  34.20051"," +79.19545"
" 2023-08-13 06:04:46.616309","  63.35628","     2.03","  -3.47"," US0003,US0008,US000J","  -106.341682","    37.359261"," 137.0003","  -107.031766","    36.507726","  82.4115","Perseids","  49.31913"," +59.60386"
" 2023-08-13 06:04:52.141324","  61.14373","     0.40","  -0.83"," MX0003,MX0007,MX0009","  -100.105801","    21.688624"," 111.7807","  -100.227561","    21.519347"," 104.5075","Perseids","  44.46139"," +57.94912"
" 2023-08-13 06:04:52.256351","  58.68213","     0.34","  +0.20"," CA001F,CA002N","  -114.261852","    51.580338"," 110.6948","  -114.395138","    51.467734"," 100.1352","Perseids","  48.64162"," +58.05965"
" 2023-08-13 06:05:10.482082","  59.64181","     0.42","  -0.43"," USL00B,USL00D,USL00J,USL00K,USL00P","  -111.531093","    34.306999"," 111.4192","  -111.671897","    34.127452"," 103.6241","Perseids","  52.49049"," +56.09069"
" 2023-08-13 06:05:33.587086","  60.68465","     0.69","  -1.44"," US000E,US000H,US0030","  -106.194188","    34.259340"," 112.9594","  -106.416615","    33.992354","  98.0105","Perseids","  49.46950"," +57.25493"
" 2023-08-13 06:06:29.863667","  59.42707","     0.29","  -0.13"," US002M,US002N","   -91.024184","    39.449325"," 107.9434","   -91.136206","    39.355209","  98.4039","Perseids","  48.66178"," +55.43756"
" 2023-08-13 06:06:45.980860","  59.51623","     0.55","  -0.82"," US001R,USL00B,USL00K,USL00L,USL00N","  -113.324576","    34.351947"," 112.8333","  -113.495436","    34.138677"," 102.1595","Perseids","  46.96752"," +57.04506"
" 2023-08-13 06:06:59.267088","  59.70110","     0.57","  -1.57"," US0003,US000G,USL00J","  -109.009292","    34.474455"," 110.2516","  -109.198265","    34.247756","  97.1486","Perseids","  46.37619"," +57.57756"
" 2023-08-13 06:07:33.620392","  59.55878","     0.34","  -0.61"," CA002F,CAWE03","   -81.000979","    44.147444"," 111.1533","   -81.118849","    44.067775","  98.6052","Perseids","  46.39155"," +56.75927"
" 2023-08-13 06:07:36.690703","  56.81039","     0.27","  +0.75"," US0003,US000G","  -107.583656","    34.579486"," 111.7224","  -107.663002","    34.475333"," 105.3980","Perseids","  47.71387"," +60.28063"
" 2023-08-13 06:08:11.118157","  59.35973","     0.56","  -1.33"," US0003,US0008,US000A,US000J,US000K,US000R","  -107.216040","    35.857822"," 109.9625","  -107.393823","    35.664225","  97.5852","Perseids","  46.28397"," +56.32869"
" 2023-08-13 06:08:20.113803","  69.68192","     0.37","  -0.12"," MX0006,MX000A","   -99.073126","    20.748170"," 112.1982","   -99.295355","    20.681329"," 105.2161","...","  35.17720"," +21.60151"
" 2023-08-13 06:08:47.623491","  64.74265","     0.21","  +0.23"," US002M,US002N","   -90.370786","    38.900056"," 110.9497","   -90.503336","    38.855074"," 106.2740","...","  51.17559"," +30.22027"
" 2023-08-13 06:08:47.879937","  45.11198","     0.75","  -1.54"," USL00F,USL00K","  -112.759017","    34.814941","  99.9470","  -112.851915","    34.615020","  75.8106","..."," 352.45050"," +71.49040"
" 2023-08-13 06:09:13.579979","  59.08362","     0.70","  -1.85"," US000S,US001E,US001R,USL00L,USL00N","  -115.081804","    33.350675"," 111.9223","  -115.294729","    33.056305","  97.8675","Perseids","  47.10827"," +59.00701"
" 2023-08-13 06:09:53.934417","  58.01697","     0.45","  -0.23"," USL00B,USL00L,USL00N","  -113.439923","    34.043262"," 111.6560","  -113.552917","    33.896674"," 103.4552","Perseids","  44.26023"," +59.11286"
" 2023-08-13 06:10:16.073142","  57.09695","     0.87","  -1.97"," USL00B,USL00J","  -111.535626","    33.304974"," 112.4051","  -111.784540","    33.019501","  94.8403","...","  40.13002"," +56.89225"
" 2023-08-13 06:10:28.082049","  59.40581","     0.49","  -0.42"," US000S,US001E","  -116.253832","    32.923604"," 113.1902","  -116.407385","    32.714760"," 104.1151","Perseids","  47.98713"," +57.72120"
" 2023-08-13 06:10:36.455651","  60.08847","     0.47","  -3.11"," US000G,USL00D,USL00J","  -111.340498","    34.514415","  98.9940","  -111.567140","    34.454152","  81.6677","...","   6.32549"," +33.06576"
" 2023-08-13 06:10:41.341522","  59.82275","     1.03","  -2.78"," US000S,US0027","  -116.059073","    32.583072"," 112.1616","  -116.358195","    32.179034","  94.4076","Perseids","  46.98403"," +57.71493"
" 2023-08-13 06:10:46.616569","  23.31345","     0.57","  +0.64"," US0003,US000G,US000J","  -108.029357","    34.590701","  94.9472","  -107.996743","    34.548756","  83.5625","August Draconids"," 277.97401"," +55.13505"
" 2023-08-13 06:11:45.454271","  57.36135","     0.29","  -0.55"," US002M,US002N","   -90.170008","    39.279722"," 109.0973","   -90.270287","    39.188380","  99.1393","Perseids","  46.83393"," +58.18198"
" 2023-08-13 06:11:52.604021","  55.16861","     0.26","  +0.68"," CA000P,CA002F,CAWE07","   -79.640871","    44.329163"," 108.9917","   -79.718596","    44.270890"," 100.2994","Perseids","  50.44764"," +58.97570"
" 2023-08-13 06:12:46.152231","  59.55244","     0.72","  -0.94"," MX0003,MX0009","   -99.697216","    22.090799"," 109.6831","   -99.900707","    21.812389","  96.8666","Perseids","  45.19458"," +57.86310"
" 2023-08-13 06:14:32.443588","  59.57728","     0.33","  -0.34"," CA000P,CA002F","   -79.594056","    45.061815"," 109.9101","   -79.700554","    44.986019","  98.3514","Perseids","  51.61966"," +58.36048"
" 2023-08-13 06:14:47.082213","  60.74840","     0.68","  -2.08"," US001R,USL00L","  -114.829228","    35.413422"," 111.7288","  -115.042145","    35.143042","  97.4460","Perseids","  47.81979"," +58.01525"
" 2023-08-13 06:15:02.546342","  19.99167","     0.56","  +1.04"," CA001F,CA001J","  -115.079353","    50.697784","  93.0208","  -115.046507","    50.693797","  82.0525","..."," 277.32300"," +51.01840"
" 2023-08-13 06:15:38.022432","  60.33824","     0.52","  -1.94"," US000G,USL00J","  -109.722767","    33.986313"," 111.1584","  -109.896204","    33.775825","  99.0151","Perseids","  47.23318"," +57.81018"
" 2023-08-13 06:15:58.817773","  58.78354","     0.72","  -2.02"," US000J,US000R","  -108.784887","    36.509454"," 111.8796","  -109.057214","    36.252073","  94.0153","...","  43.66003"," +53.54232"
" 2023-08-13 06:16:01.141478","  41.15063","     0.50","  -0.55"," US0009,US000G,US000J","  -107.782943","    34.383162","  98.5854","  -107.918416","    34.453657","  85.3410","Northern delta Aquariids"," 346.86126","  +1.91747"
